X,T
9.92617e-18, 310.15
0.0357955, 310.15
0.464191, 310.15
0.489998, 310.15
0.741889, 310.15
0.763463, 310.15
0.950225, 310.15
0.960342, 310.15
1.17241, 310.15
1.44031, 310.15
1.45531, 310.15
1.81936, 310.15
1.87596, 310.15
1.94517, 310.15
1.98825, 310.15
2.28214, 310.15
2.50011, 310.15
2.60435, 310.15
2.61799, 310.15
2.64576, 310.15
2.69252, 310.15
3.20698, 310.15
3.45765, 310.15
3.49173, 310.15
3.654, 310.15
4.10695, 310.15
4.14747, 310.15
4.15249, 310.15
4.16458, 310.15
4.18573, 310.15
4.6704, 310.15
4.86654, 310.15
4.88891, 310.15
5.33036, 310.15
5.34657, 310.15
5.59286, 310.15
5.7882, 310.15
5.81397, 310.15
5.83233, 310.15
6.19126, 310.15
6.65893, 310.15
6.68083, 310.15
6.68834, 310.15
6.70789, 310.15
7.1087, 310.15
7.50789, 310.15
7.53024, 310.15
7.53616, 310.15
7.55606, 310.15
8.00765, 310.15
8.62176, 310.15
8.63745, 310.15
8.64539, 310.15
8.65428, 310.15
8.65969, 310.15
8.66298, 310.15
9.27297, 310.15
9.28885, 310.15
9.71108, 310.15
9.88816, 310.15
9.90734, 310.15
9.98732, 310.15
10.2582, 310.15
10.3584, 310.15
10.3625, 310.15
10.3916, 310.15
10.826, 310.15
11.194, 310.15
11.2126, 310.15
11.4002, 310.15
11.5638, 310.15
11.5817, 310.15
11.8032, 310.151
11.8971, 310.151
12.1443, 310.151
12.3519, 310.151
12.3735, 310.151
12.4825, 310.151
12.7897, 310.151
13.0998, 310.151
13.1231, 310.151
13.3707, 310.151
13.4086, 310.151
13.7324, 310.151
13.7541, 310.151
14.0746, 310.151
14.2583, 310.151
14.2902, 310.151
14.7834, 310.151
14.8121, 310.151
14.8733, 310.151
15.272, 310.151
15.3841, 310.151
15.4035, 310.151
15.8552, 310.151
16.3811, 310.151
16.3879, 310.151
16.4101, 310.151
16.4106, 310.151
16.415, 310.151
16.9068, 310.151
16.9292, 310.151
17.0451, 310.151
17.0654, 310.151
17.3455, 310.151
17.3521, 310.151
17.36, 310.151
17.5102, 310.151
17.5491, 310.151
17.7991, 310.151
17.8144, 310.151
18.0927, 310.151
18.5832, 310.151
18.6142, 310.151
18.6942, 310.151
19.0909, 310.151
19.1939, 310.151
19.213, 310.151
19.2211, 310.151
19.2643, 310.151
19.3455, 310.151
19.3994, 310.151
19.67, 310.152
19.7374, 310.152
19.7667, 310.152
19.7972, 310.152
20.0662, 310.152
20.0909, 310.152
20.3493, 310.152
20.7402, 310.152
20.973, 310.152
21.206, 310.152
21.451, 310.152
21.4865, 310.152
21.4995, 310.152
21.9386, 310.152
21.9831, 310.152
22.0005, 310.152
22.0396, 310.152
22.056, 310.152
22.4761, 310.152
22.8078, 310.152
22.8286, 310.152
22.928, 310.152
22.9477, 310.152
23.3937, 310.153
23.4659, 310.153
23.504, 310.153
23.5183, 310.153
23.5602, 310.153
24.0891, 310.153
24.1241, 310.153
24.1394, 310.153
24.1651, 310.153
24.1862, 310.153
24.7693, 310.153
24.9582, 310.153
24.9673, 310.153
24.9856, 310.153
25.3536, 310.153
25.3945, 310.154
25.4102, 310.154
25.4713, 310.154
25.5161, 310.154
25.541, 310.154
25.5639, 310.154
26.0067, 310.154
26.0173, 310.154
26.023, 310.154
26.5421, 310.154
26.5601, 310.154
26.6526, 310.154
26.6738, 310.154
26.7164, 310.154
27.2775, 310.155
27.2992, 310.155
27.3482, 310.155
27.3607, 310.155
27.4852, 310.155
27.52, 310.155
27.8799, 310.155
28.1984, 310.155
28.2226, 310.155
28.4234, 310.155
28.5566, 310.156
28.5826, 310.156
28.9062, 310.156
29.2228, 310.156
29.5348, 310.156
29.5505, 310.156
29.8506, 310.157
29.8865, 310.157
30.0086, 310.157
30.3878, 310.157
30.4798, 310.157
30.5245, 310.157
30.5342, 310.157
30.5621, 310.157
30.5988, 310.157
31.1095, 310.158
31.6133, 310.159
31.6471, 310.159
31.6493, 310.159
31.651, 310.159
31.6743, 310.159
32.0235, 310.159
32.0428, 310.159
32.1341, 310.159
32.389, 310.16
32.6403, 310.16
32.6696, 310.16
33.0103, 310.161
33.0266, 310.161
33.5816, 310.161
33.5822, 310.161
33.6012, 310.161
33.6013, 310.161
34.108, 310.162
34.1189, 310.162
34.3774, 310.163
34.4085, 310.163
34.7321, 310.164
34.7647, 310.164
35.1045, 310.164
35.2812, 310.165
35.4671, 310.165
