X,T
6.61744e-18, 310.15
0.019974, 310.15
0.487715, 310.15
0.511362, 310.15
0.533771, 310.15
0.656746, 310.15
0.673753, 310.15
1.29419, 310.15
1.31324, 310.15
1.31911, 310.15
1.33005, 310.15
1.34376, 310.15
2.01001, 310.15
2.25554, 310.15
2.27119, 310.15
2.60839, 310.15
3.03327, 310.15
3.12915, 310.15
3.14748, 310.15
3.73446, 310.15
3.83592, 310.15
3.8472, 310.15
3.85284, 310.15
3.92146, 310.15
3.93117, 310.15
3.93894, 310.15
4.03926, 310.15
4.40806, 310.15
4.42345, 310.15
4.68011, 310.15
4.87286, 310.15
4.88096, 310.15
5.18315, 310.15
5.3397, 310.15
5.35772, 310.15
5.72856, 310.15
5.82674, 310.15
6.27351, 310.151
6.28808, 310.151
6.38339, 310.151
6.81849, 310.151
6.84193, 310.151
6.95335, 310.151
7.17149, 310.151
7.476, 310.151
7.49046, 310.151
7.69449, 310.151
7.97788, 310.152
8.00121, 310.152
8.57793, 310.152
8.78157, 310.153
8.93349, 310.153
8.9685, 310.153
9.34456, 310.154
9.40725, 310.154
9.47109, 310.154
9.51398, 310.154
9.64606, 310.155
9.71408, 310.155
9.7355, 310.155
9.83354, 310.156
9.92228, 310.156
10, 310.157
10.0367, 310.157
10.0514, 310.157
10.0855, 310.157
10.1141, 310.157
10.1341, 310.157
10.1602, 310.157
10.2014, 310.157
10.2225, 310.157
10.2387, 310.157
10.2485, 310.157
10.2855, 310.157
10.302, 310.157
10.3291, 310.157
10.3625, 310.157
10.3796, 310.157
10.406, 310.157
10.4122, 310.157
10.4317, 310.157
10.4457, 310.157
10.4648, 310.157
10.4899, 310.157
10.4994, 310.157
10.5333, 310.157
10.5364, 310.157
10.563, 310.157
10.5738, 310.157
10.6113, 310.157
10.6345, 310.157
10.6548, 310.157
10.6867, 310.157
10.7029, 310.157
10.7403, 310.157
10.7481, 310.157
10.7929, 310.157
10.7999, 310.157
10.8155, 310.157
10.8545, 310.157
10.8821, 310.157
10.8949, 310.157
10.9103, 310.157
10.9186, 310.157
10.9272, 310.157
10.9712, 310.157
10.9869, 310.157
11.0146, 310.157
11.0363, 310.157
11.0597, 310.157
11.0983, 310.157
11.0992, 310.157
11.1006, 310.157
11.1456, 310.157
11.1668, 310.157
11.1884, 310.157
11.2027, 310.157
11.2143, 310.157
11.2599, 310.157
11.2835, 310.157
11.2912, 310.157
11.2996, 310.157
11.3072, 310.157
11.3476, 310.157
11.3596, 310.157
11.4031, 310.157
11.4307, 310.157
11.4473, 310.157
11.5053, 310.157
11.5069, 310.157
11.5078, 310.157
11.54, 310.157
11.5652, 310.157
11.5969, 310.157
11.5975, 310.157
11.6261, 310.157
11.6303, 310.157
11.6345, 310.157
11.6623, 310.157
11.6693, 310.157
11.7273, 310.157
11.7436, 310.157
11.7778, 310.157
11.8105, 310.157
11.8209, 310.157
11.8264, 310.157
11.8638, 310.157
11.8719, 310.157
11.8955, 310.157
11.9249, 310.157
11.9314, 310.157
11.9428, 310.157
11.9635, 310.157
11.9746, 310.157
11.999, 310.158
12.0044, 310.158
12.0068, 310.158
12.0138, 310.158
12.0422, 310.158
12.0633, 310.158
12.0772, 310.158
12.0823, 310.158
12.0947, 310.158
12.1172, 310.158
12.1343, 310.158
12.1664, 310.158
12.1683, 310.158
12.1842, 310.158
12.1933, 310.158
12.2241, 310.158
12.2525, 310.158
12.2777, 310.158
12.287, 310.158
12.3139, 310.158
12.3191, 310.158
12.3566, 310.158
12.399, 310.158
12.4283, 310.158
12.4829, 310.158
12.4939, 310.158
12.4968, 310.158
12.5058, 310.158
12.5171, 310.158
12.5363, 310.158
12.6033, 310.158
12.6203, 310.158
12.6269, 310.158
12.6327, 310.158
12.6528, 310.158
12.6558, 310.158
12.6606, 310.158
12.6922, 310.158
12.6976, 310.158
12.721, 310.158
12.7593, 310.158
12.7711, 310.158
12.7843, 310.158
12.8199, 310.158
12.823, 310.158
12.8306, 310.158
12.8753, 310.158
12.8804, 310.158
12.9148, 310.158
12.925, 310.158
12.9391, 310.158
12.9949, 310.158
13.0216, 310.158
13.0307, 310.158
13.0399, 310.158
13.0662, 310.158
13.1054, 310.158
13.1285, 310.158
13.1471, 310.158
13.174, 310.158
13.203, 310.158
13.2223, 310.158
13.2786, 310.159
13.2811, 310.159
13.3305, 310.159
13.3318, 310.159
13.3468, 310.159
13.3833, 310.159
13.3887, 310.159
13.3948, 310.159
13.4157, 310.159
13.4309, 310.159
13.4392, 310.159
13.4821, 310.159
13.4965, 310.159
13.5339, 310.159
13.5543, 310.159
13.5851, 310.159
13.5946, 310.159
13.5986, 310.159
13.629, 310.159
13.6672, 310.159
13.6733, 310.159
13.7084, 310.159
13.7401, 310.159
13.7538, 310.159
13.7945, 310.159
13.8271, 310.159
13.8557, 310.159
13.8658, 310.159
13.9017, 310.159
13.9232, 310.159
13.9506, 310.159
13.9688, 310.159
14.0035, 310.159
14.0095, 310.159
14.0134, 310.159
14.0591, 310.159
14.0727, 310.159
14.0965, 310.159
14.0989, 310.159
14.1078, 310.159
14.1456, 310.159
14.1594, 310.159
14.1943, 310.159
14.248, 310.16
14.2802, 310.16
14.3038, 310.16
14.3444, 310.16
14.3647, 310.16
14.3859, 310.16
14.4457, 310.16
14.4479, 310.16
14.504, 310.16
14.5136, 310.16
14.5489, 310.16
14.5568, 310.16
14.5981, 310.16
14.6262, 310.16
14.6422, 310.16
14.6707, 310.16
14.6831, 310.16
14.7193, 310.16
14.727, 310.16
14.7393, 310.16
14.7601, 310.16
14.7652, 310.16
14.7856, 310.16
14.8039, 310.16
14.8225, 310.16
14.8455, 310.16
14.8682, 310.16
14.8952, 310.16
14.9249, 310.16
14.9385, 310.16
14.9737, 310.16
14.9791, 310.16
15.0155, 310.161
15.0287, 310.161
15.0718, 310.161
15.08, 310.161
15.1163, 310.161
15.1598, 310.161
15.2086, 310.161
15.2193, 310.161
15.236, 310.161
15.2607, 310.161
15.2949, 310.161
15.3275, 310.161
15.3309, 310.161
15.3742, 310.161
15.4036, 310.161
15.4259, 310.161
15.4309, 310.161
15.4707, 310.161
15.4737, 310.161
15.4995, 310.161
15.513, 310.161
